country_code,country_name,year,indicator_code,indicator_name,value
PAN,Panama,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",8.544
NIC,Nicaragua,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",4.828
MEX,Mexico,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",2.797
HND,Honduras,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",8.817
GTM,Guatemala,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",3.032
SLV,El Salvador,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",3.362
ECU,Ecuador,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",4.349
DOM,Dominican Republic,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",8.442
CUB,Cuba,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",1.861
CRI,Costa Rica,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",10.21
COL,Colombia,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",11.874
CHL,Chile,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",9.359
BRA,Brazil,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",9.698
BOL,Bolivia,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",3.432
ARG,Argentina,2023,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",6.793
VEN,"Venezuela, RB",2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",5.845
URY,Uruguay,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",9.406
PER,Peru,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",6.124
PRY,Paraguay,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",7.371
PAN,Panama,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",11.171
NIC,Nicaragua,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",5.085
MEX,Mexico,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",2.699
HND,Honduras,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",6.5
GTM,Guatemala,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",3.322
SLV,El Salvador,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",3.635
ECU,Ecuador,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",4.36
DOM,Dominican Republic,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",8.215
CUB,Cuba,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",1.885
CRI,Costa Rica,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",7.779
COL,Colombia,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",11.908
CHL,Chile,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",9.506
BRA,Brazil,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",8.374
BOL,Bolivia,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",3.678
ARG,Argentina,2024,SL.UEM.TOTL.FE.ZS,"Unemployment rate, female (% of female labor force)",7.912
VEN,"Venezuela, RB",2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.287
URY,Uruguay,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",8.663
PER,Peru,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.325
PRY,Paraguay,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.875
PAN,Panama,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",10.665
NIC,Nicaragua,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.274
MEX,Mexico,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.661
HND,Honduras,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",8.957
GTM,Guatemala,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.594
SLV,El Salvador,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.717
ECU,Ecuador,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.28
DOM,Dominican Republic,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.203
CUB,Cuba,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.207
CRI,Costa Rica,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",13.153
COL,Colombia,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",12.807
CHL,Chile,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",10.786
BRA,Brazil,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",11.804
BOL,Bolivia,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.395
ARG,Argentina,2020,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",10.778
VEN,"Venezuela, RB",2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.693
URY,Uruguay,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.913
PER,Peru,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.715
PRY,Paraguay,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.7
PAN,Panama,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",9.936
NIC,Nicaragua,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.142
MEX,Mexico,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.977
HND,Honduras,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.01
GTM,Guatemala,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",1.811
SLV,El Salvador,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.022
ECU,Ecuador,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.654
DOM,Dominican Republic,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.407
CUB,Cuba,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.061
CRI,Costa Rica,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",11.668
COL,Colombia,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",10.925
CHL,Chile,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",9.087
BRA,Brazil,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",10.678
BOL,Bolivia,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.603
ARG,Argentina,2021,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.915
VEN,"Venezuela, RB",2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.352
URY,Uruguay,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.88
PER,Peru,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.496
PRY,Paraguay,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.673
PAN,Panama,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.004
NIC,Nicaragua,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.9
MEX,Mexico,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.222
HND,Honduras,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.146
GTM,Guatemala,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.21
SLV,El Salvador,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.787
ECU,Ecuador,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.231
DOM,Dominican Republic,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.358
CUB,Cuba,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",1.747
CRI,Costa Rica,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",8.603
COL,Colombia,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",8.649
CHL,Chile,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.839
BRA,Brazil,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.478
BOL,Bolivia,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.024
ARG,Argentina,2022,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.145
VEN,"Venezuela, RB",2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.108
URY,Uruguay,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.428
PER,Peru,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.152
PRY,Paraguay,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.679
PAN,Panama,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.167
NIC,Nicaragua,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.612
MEX,Mexico,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.744
HND,Honduras,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.6
GTM,Guatemala,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.011
SLV,El Salvador,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.719
ECU,Ecuador,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.923
DOM,Dominican Republic,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.514
CUB,Cuba,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",1.645
CRI,Costa Rica,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.092
COL,Colombia,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.968
CHL,Chile,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",8.755
BRA,Brazil,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.609
BOL,Bolivia,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.67
ARG,Argentina,2023,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.641
VEN,"Venezuela, RB",2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.017
URY,Uruguay,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.193
PER,Peru,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.437
PRY,Paraguay,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.458
PAN,Panama,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.506
NIC,Nicaragua,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.91
MEX,Mexico,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.664
HND,Honduras,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",4.053
GTM,Guatemala,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.268
SLV,El Salvador,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.985
ECU,Ecuador,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.822
DOM,Dominican Republic,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",3.227
CUB,Cuba,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",1.672
CRI,Costa Rica,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.359
COL,Colombia,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",7.989
CHL,Chile,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",8.127
BRA,Brazil,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",5.597
BOL,Bolivia,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",2.924
ARG,Argentina,2024,SL.UEM.TOTL.MA.ZS,"Unemployment rate, male (% of male labor force)",6.576
VEN,"Venezuela, RB",2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",33.8633622998698
URY,Uruguay,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",22.5961844597366
PER,Peru,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",59.180957302301
PRY,Paraguay,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",42.7045457936859
PAN,Panama,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",35.5687843514213
NIC,Nicaragua,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",47.2079372060764
MEX,Mexico,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",26.9613456131628
HND,Honduras,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",47.5508536843008
GTM,Guatemala,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",47.4025555654955
SLV,El Salvador,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",45.0973161926078
ECU,Ecuador,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",61.6972199199318
DOM,Dominican Republic,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",29.0120770850374
CUB,Cuba,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",16.8388528423479
CRI,Costa Rica,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",23.2930299632292
COL,Colombia,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",42.0433706367274
CHL,Chile,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",21.4649446128355
BRA,Brazil,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",23.890355722802
BOL,Bolivia,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",73.010955596821
ARG,Argentina,2020,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",22.6853333389255
VEN,"Venezuela, RB",2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",32.3649627191139
URY,Uruguay,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",23.1297818178244
PER,Peru,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",56.6120268578215
PRY,Paraguay,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",42.9821845515642
PAN,Panama,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",34.8651166730191
NIC,Nicaragua,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",46.7414953426661
MEX,Mexico,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",29.4269238485418
HND,Honduras,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",46.98925445296
GTM,Guatemala,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",52.3312249955458
SLV,El Salvador,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",43.5505553124738
ECU,Ecuador,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",62.044986325363
DOM,Dominican Republic,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",29.9080853715532
CUB,Cuba,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",16.2737652179398
CRI,Costa Rica,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",22.6812326069739
COL,Colombia,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",41.8477982950547
CHL,Chile,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",22.0958797640394
BRA,Brazil,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",25.4374077133136
BOL,Bolivia,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",72.4335838840695
ARG,Argentina,2021,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",22.6724803180562
VEN,"Venezuela, RB",2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",33.9800760907385
URY,Uruguay,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",23.0475138884096
PER,Peru,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",56.5742831098756
PRY,Paraguay,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",40.4202891670329
PAN,Panama,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",40.2443267483667
NIC,Nicaragua,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",46.9955297569666
MEX,Mexico,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",29.3149138588754
HND,Honduras,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",47.8267427666621
GTM,Guatemala,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",45.9178767474046
SLV,El Salvador,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",40.6394129604556
ECU,Ecuador,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",61.3416496396226
DOM,Dominican Republic,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",30.2024306318179
CUB,Cuba,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",16.2571053737536
CRI,Costa Rica,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",22.5535483128289
COL,Colombia,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",41.6280365281866
CHL,Chile,2022,SL.EMP.VULN.FE.ZS,"Vulnerable employment, female (% of female employment)",21.5440804015007
